user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination,movement_variability,movement_consistency
5,Jogging,2126122234000,11.45,10.53,6.4015636,180.179992,1.0,0.5,1.0,0.7249622503137255,0.6519192962167778
5,Jogging,2126172314000,6.55,17.88,7.273266,180.230072,1.0,0.5,1.0,0.7143295240362696,0.6459169716869386
5,Jogging,2126222240000,3.41,4.82,5.284695,180.279998,1.0,0.5,1.0,0.7109655188418608,0.6659664959178879
5,Jogging,2126272320000,3.06,4.67,0.7218784,180.330078,1.0,0.5,1.0,0.6959719230361785,0.6573176899963622
5,Jogging,2126322246000,2.98,0.99,-0.7218784,180.380004,1.0,0.5,1.0,0.6973530997818386,0.6590432334005639
5,Jogging,2126372295000,2.72,3.64,-4.2086873,180.430053,1.0,0.5,1.0,0.6990515467000494,0.6682419516202389
5,Jogging,2126422253000,3.53,19.57,-1.525479,180.480011,1.0,0.5,1.0,0.6992252531992802,0.6621414696303959
5,Jogging,2126472332000,9.34,19.15,7.014479,180.53009,1.0,0.5,1.0,0.7034884765538363,0.6665438709672276
5,Jogging,2126522228000,8.85,12.76,8.921328,180.579986,1.0,0.5,1.0,0.7136317561773203,0.6713293193028599
5,Jogging,2126572307000,-0.46,2.26,-0.27240697,180.630065,1.0,0.5,1.0,0.7261871323002143,0.697488695092858
5,Jogging,2126622234000,-3.06,-7.59,-3.8273177,180.679992,1.0,0.5,1.0,0.7365773648079951,0.6622125030630294
5,Jogging,2126672314000,-4.56,0.19,-6.5513873,180.730072,1.0,0.5,1.0,0.7474074218024833,0.6725351849558712
5,Jogging,2126722240000,1.57,15.47,12.067628,180.779998,1.0,0.5,1.0,0.7490714545182954,0.6735338617489334
5,Jogging,2126772289000,15.79,8.92,-9.615966,180.830047,1.0,0.5,1.0,0.7445457572532557,0.6815174036699353
5,Jogging,2126822246000,7.25,11.5,10.269742,180.880004,1.0,0.5,1.0,0.739860629584516,0.6851602659990349
5,Jogging,2126872326000,10.12,17.43,2.3018389,180.930084,1.0,0.5,1.0,0.7403842930666509,0.6850061063311529
5,Jogging,2126922253000,2.87,3.83,2.3018389,180.980011,1.0,0.5,1.0,0.7314964390115879,0.6689577871681927
5,Jogging,2126972301000,1.5,9.3,4.372132,181.030059,1.0,0.5,1.0,0.7205467410503352,0.6908957240574293
5,Jogging,2127022716000,3.68,-0.53,-0.8036005,181.080474,1.0,0.5,1.0,0.7305904250903714,0.6659030140900504
5,Jogging,2127092327000,7.93,4.29,-5.09401,181.150085,1.0,0.5,1.0,0.7277129803625972,0.669817750008669
5,Jogging,2127142315000,3.15,19.57,4.671779,181.200073,1.0,0.5,1.0,0.7385891092598564,0.6622203517232738
5,Jogging,2127192394000,7.16,16.74,7.8861814,181.250152,1.0,0.5,1.0,0.7375160603566943,0.6699386314840972
5,Jogging,2127242229000,6.82,8.58,5.2165933,181.299987,1.0,0.5,1.0,0.7385347502238894,0.6735044732907922
5,Jogging,2127242229000,6.82,8.58,5.2165933,181.299987,1.0,0.5,1.0,0.7573535007694095,0.6591472057967813
5,Jogging,2127352276000,-4.44,-2.18,-9.915613,181.410034,1.0,0.5,1.0,0.7542919345414192,0.6587198274195278
5,Jogging,2127402294000,-0.61,7.31,7.8861814,181.460052,1.0,0.5,1.0,0.7545147157546537,0.6578878761827951
5,Jogging,2127402294000,-0.61,7.31,7.8861814,181.460052,1.0,0.5,1.0,0.7582242550319191,0.643984806743173
5,Jogging,2127462292000,12.57,11.88,-8.308413,181.52005,1.0,0.5,1.0,0.7522307406738027,0.6607097745897118
5,Jogging,2127512279000,10.31,10.61,8.308413,181.570037,1.0,0.5,1.0,0.75090711724547,0.6583935128929964
5,Jogging,2127562298000,7.78,18.01,3.3778462,181.620056,1.0,0.5,1.0,0.7448515488357614,0.649041672157253
5,Jogging,2127612285000,7.67,5.83,5.938472,181.670043,1.0,0.5,1.0,0.7282271078614492,0.6355167012761168
5,Jogging,2127662273000,-0.84,7.21,0.84446156,181.720031,1.0,0.5,1.0,0.7199228770776621,0.6508767607865192
5,Jogging,2127712231000,4.71,-0.3,-0.19068487,181.769989,1.0,0.5,1.0,0.7177640915093723,0.639958781792455
5,Jogging,2127762310000,0.38,0.95,-1.3075534,181.820068,1.0,0.5,1.0,0.718232916060003,0.6409821849330548
5,Jogging,2127812267000,11.56,18.01,-1.6480621,181.870025,1.0,0.5,1.0,0.7195917737185757,0.640697257059154
5,Jogging,2127862316000,5.37,19.15,7.8861814,181.920074,1.0,0.5,1.0,0.7154103579016481,0.644242995548679
5,Jogging,2127912273000,6.93,14.44,8.962189,181.970031,1.0,0.5,1.0,0.7150271487925297,0.6458264402869527
5,Jogging,2127962322000,1.42,2.76,1.3075534,182.02008,1.0,0.5,1.0,0.7329030352648795,0.6412661672970827
5,Jogging,2128012310000,-1.42,-7.4,-2.1383946,182.070068,1.0,0.5,1.0,0.7269676816722414,0.6361573629284997
5,Jogging,2128062389000,-3.11,1.46,-8.499097,182.120147,1.0,0.5,1.0,0.7255934583626817,0.6336870781664589
5,Jogging,2128112285000,0.0,12.26,10.841797,182.170043,1.0,0.5,1.0,0.7259478575552537,0.6164351482221977
5,Jogging,2128162304000,8.62,12.68,-7.8861814,182.220062,1.0,0.5,1.0,0.7176766167390073,0.6376765124414384
5,Jogging,2195712292000,2.6,-1.46,-0.38136974,249.77005,1.0,0.5,1.0,0.709935371518342,0.6372286471780673
5,Jogging,2195762432000,1.12,2.98,-3.0237172,249.82019,1.0,0.5,1.0,0.7223261377602672,0.6386356146366429
5,Jogging,2195812267000,14.37,16.74,-5.012288,249.870025,1.0,0.5,1.0,0.7200485343679734,0.6112866904636572
5,Jogging,2195862285000,1.57,19.34,9.656827,249.920043,1.0,0.5,1.0,0.7212061998045496,0.623841601717573
5,Jogging,2195912273000,9.96,14.02,7.8861814,249.970031,1.0,0.5,1.0,0.7302175862880179,0.6192297255791419
5,Jogging,2195962322000,0.38,-1.14,-0.040861044,250.02008,1.0,0.5,1.0,0.7364898440239196,0.6399970802503013
5,Jogging,2196012279000,-5.37,-6.82,-4.372132,250.070037,1.0,0.5,1.0,0.7524572365799709,0.6124274078508397
5,Jogging,2196062267000,-3.79,1.23,-7.082581,250.120025,1.0,0.5,1.0,0.7652736703551801,0.6278424569125827
5,Jogging,2196112285000,5.56,13.53,12.026767,250.170043,1.0,0.5,1.0,0.7650877231007079,0.6274974975193164
5,Jogging,2196162273000,3.57,13.99,-9.997335,250.220031,1.0,0.5,1.0,0.7780884371345198,0.6224195469060209
5,Jogging,2196212292000,9.43,8.89,10.228881,250.27005,1.0,0.5,1.0,0.779630752002497,0.6310188465878218
5,Jogging,2196262279000,10.84,12.95,-1.4573772,250.320037,1.0,0.5,1.0,0.7783729740734248,0.6292161683828161
5,Jogging,2196312298000,9.34,5.24,6.701211,250.370056,1.0,0.5,1.0,0.7756960398730105,0.6185613188839465
5,Jogging,2196362285000,-2.72,10.31,5.175732,250.420043,1.0,0.5,1.0,0.7767169547868947,0.6243836088680713
5,Jogging,2196412273000,7.27,0.95,-0.6537767,250.470031,1.0,0.5,1.0,0.7776370952285889,0.6267622699463367
5,Jogging,2196472301000,2.83,-0.57,-1.1849703,250.530059,1.0,0.5,1.0,0.7950776514565344,0.6231843720580087
5,Jogging,2196522228000,10.15,15.32,-2.8738933,250.579986,1.0,0.5,1.0,0.7954318823408737,0.5835277861562297
5,Jogging,2196572338000,4.21,19.34,10.079058,250.630096,1.0,0.5,1.0,0.7789547500948093,0.6149509440907607
5,Jogging,2196622265000,7.44,12.15,9.234595,250.680023,1.0,0.5,1.0,0.7802341476620186,0.6073917698610845
5,Jogging,2196672314000,-1.14,-1.27,0.53119355,250.730072,1.0,0.5,1.0,0.7780330322593331,0.6109043486541978
5,Jogging,2196722240000,-4.79,-7.31,-4.399372,250.779998,1.0,0.5,1.0,0.7905734014172926,0.6018177369081341
5,Jogging,2196772289000,-1.23,0.61,-5.325556,250.830047,1.0,0.5,1.0,0.791885120168304,0.6125715828286169
5,Jogging,2196822246000,1.31,14.33,9.534244,250.880004,1.0,0.5,1.0,0.7905731440482093,0.6149408629742089
5,Jogging,2196872295000,9.23,11.69,-6.0474343,250.930053,1.0,0.5,1.0,0.8077180839427982,0.6070070719197339
5,Jogging,2196922253000,8.43,10.08,8.662541,250.980011,1.0,0.5,1.0,0.8063256208343081,0.6069750717636357
5,Jogging,2196972301000,14.18,16.17,1.7570249,251.030059,1.0,0.5,1.0,0.8101977058168225,0.6210498903410059
5,Jogging,2197022228000,0.84,3.21,3.1054392,251.079986,1.0,0.5,1.0,0.7988244979924205,0.6023625755506953
5,Jogging,2197072277000,2.11,8.73,2.4108016,251.130035,1.0,0.5,1.0,0.7936802178621348,0.626584276991018
5,Jogging,2197122234000,2.03,-0.04,-1.0760075,251.179992,1.0,0.5,1.0,0.7794344972177741,0.6141312549206263
5,Jogging,2197182293000,2.49,1.23,-0.61291564,251.240051,1.0,0.5,1.0,0.7810554767445701,0.6090158036516694
5,Jogging,2197232220000,11.75,18.58,-1.7297841,251.289978,1.0,0.5,1.0,0.779509398625928,0.6137272683419119
5,Jogging,2197282268000,4.06,18.24,10.269742,251.340026,1.0,0.5,1.0,0.7616941904380985,0.6139735446798791
5,Jogging,2197332287000,9.66,8.62,4.8216033,251.390045,1.0,0.5,1.0,0.7724481085618028,0.6177275590045256
5,Jogging,2197382275000,-1.08,-2.49,-2.2201166,251.440033,1.0,0.5,1.0,0.7825147045992862,0.6388085427167259
5,Jogging,2197432232000,-5.86,-4.37,-5.202973,251.48999,1.0,0.5,1.0,0.7844423815819446,0.6142765990000835
5,Jogging,2197482311000,-2.56,2.3,-5.09401,251.540069,1.0,0.5,1.0,0.7967881295609309,0.6235494953211133
5,Jogging,2197532238000,1.65,12.07,8.19945,251.589996,1.0,0.5,1.0,0.7944874286794391,0.6137930828346402
5,Jogging,2197582317000,14.9,12.41,-6.0201936,251.640075,1.0,0.5,1.0,0.7999673616584471,0.6097931562148466
5,Jogging,2197632244000,6.51,7.16,11.182305,251.690002,1.0,0.5,1.0,0.8055280081182362,0.6171615606539921
5,Jogging,2197682293000,15.89,17.92,2.2609777,251.740051,1.0,0.5,1.0,0.8065819302634201,0.6194630720985117
5,Jogging,2197732250000,-3.3,2.72,1.6480621,251.790008,1.0,0.5,1.0,0.8191589814534698,0.604058443911411
5,Jogging,2197782299000,3.68,6.78,3.255263,251.840057,1.0,0.5,1.0,0.8076417400015095,0.6234873466176213
5,Jogging,2197832287000,2.98,-1.14,-0.38136974,251.890045,1.0,0.5,1.0,0.8183521435995182,0.6186431758583331
5,Jogging,2197882275000,2.11,1.12,-2.9147544,251.940033,1.0,0.5,1.0,0.8102545543828235,0.5925546293986472
5,Jogging,2197932232000,13.06,18.39,-3.9771416,251.98999,1.0,0.5,1.0,0.8073431202473151,0.6080492889558485
5,Jogging,2197982311000,3.34,18.62,10.56939,252.040069,1.0,0.5,1.0,0.7936131720795635,0.6065583877902128
5,Jogging,2198032268000,10.53,10.99,5.8976107,252.090026,1.0,0.5,1.0,0.8056429098987942,0.6102740729955364
5,Jogging,2198082317000,-0.76,-1.42,0.040861044,252.140075,1.0,0.5,1.0,0.8027763781969234,0.6056311184110968
5,Jogging,2198132244000,-5.2,-6.24,-5.597963,252.190002,1.0,0.5,1.0,0.8052307081641564,0.6085332678253552
5,Jogging,2198182262000,0.08,1.99,-4.7943625,252.24002,1.0,0.5,1.0,0.8212069805792508,0.6165914577171274
5,Jogging,2198232250000,1.42,12.79,9.275456,252.290008,1.0,0.5,1.0,0.8251613588964809,0.6218691545457157
5,Jogging,2198282268000,-4.37,15.89,-8.008764,252.340026,1.0,0.5,1.0,0.8294114809113896,0.6221547658570052
5,Jogging,2198332256000,9.47,7.12,10.800936,252.390014,1.0,0.5,1.0,0.8386194027058138,0.6371186536664804
5,Jogging,2198382305000,16.44,14.67,2.7649305,252.440063,1.0,0.5,1.0,0.8391643762252388,0.6382011821612016
5,Jogging,2198432262000,2.18,4.86,4.0588636,252.49002,1.0,0.5,1.0,0.8238483777063966,0.6218108830616903
5,Jogging,2198482281000,0.72,8.08,2.1111538,252.540039,1.0,0.5,1.0,0.8239196956355135,0.6462124573192966
5,Jogging,2198532238000,3.83,-0.46,-0.29964766,252.589996,1.0,0.5,1.0,0.8113458198453769,0.6367683583858583
5,Jogging,2198582256000,1.54,0.34,-2.982856,252.640014,1.0,0.5,1.0,0.7986579376222283,0.6345389093442627
5,Jogging,2198632213000,13.21,13.18,-6.5513873,252.689971,1.0,0.5,1.0,0.7984473355259382,0.6399644220427463
5,Jogging,2198682262000,-0.46,19.57,11.182305,252.74002,1.0,0.5,1.0,0.7867234735555295,0.6363198525777224
5,Jogging,2053202282000,6.21,5.94,-5.938472,107.26004,1.0,0.5,0.5,0.799807099631947,0.6337071118729881
5,Jogging,2053252239000,1.23,19.57,2.6014864,107.309997,1.0,0.5,0.5,0.7991537503769913,0.6218398523491185
5,Jogging,2053302288000,4.25,16.82,5.7886477,107.360046,1.0,0.5,0.5,0.8010146514494153,0.6238893619838134
5,Jogging,2053352245000,10.15,7.44,8.308413,107.410003,1.0,0.5,0.5,0.7998292505592688,0.6257242950056534
5,Jogging,2053402264000,-0.08,-1.33,-1.607201,107.460022,1.0,0.5,0.5,0.815796849411751,0.6349405627592446
5,Jogging,2053452282000,-4.21,-5.67,-5.47538,107.51004,1.0,0.5,0.5,0.8067816858666921,0.6329114275462743
5,Jogging,2053502239000,-0.11,1.69,-0.8036005,107.559997,1.0,0.5,0.5,0.8129496140491925,0.6431341756503225
5,Jogging,2053552257000,4.14,17.31,7.1234417,107.610015,1.0,0.5,0.5,0.8164268901318938,0.6470275191383854
5,Jogging,2053602245000,14.25,1.92,-1.1849703,107.660003,1.0,0.5,0.5,0.8145838616841562,0.6210030012659282
5,Jogging,2053652202000,5.48,15.28,4.0180025,107.70996,1.0,0.5,0.5,0.8079717820772292,0.6524048188539732
5,Jogging,2053702312000,13.76,13.82,9.193735,107.76007,1.0,0.5,0.5,0.7927662396950677,0.64022192557307
5,Jogging,2053752239000,-1.33,6.32,2.5333846,107.809997,1.0,0.5,0.5,0.7782716535873503,0.6328797248320879
5,Jogging,2053802257000,5.63,2.11,1.7570249,107.860015,1.0,0.5,0.5,0.7814443916705821,0.6471414941883977
5,Jogging,2053852245000,0.38,-0.8,1.0351465,107.910003,1.0,0.5,0.5,0.767583297070602,0.6498839478128884
5,Jogging,2053902233000,2.03,1.92,-4.903325,107.959991,1.0,0.5,0.5,0.7689765842337851,0.6507519315017133
5,Jogging,2053952282000,11.07,19.5,4.7535014,108.01004,1.0,0.5,0.5,0.7632305218092077,0.6534035703226057
5,Jogging,2053952282000,11.07,19.5,4.7535014,108.01004,1.0,0.5,0.5,0.7635369360620902,0.6529877521775899
5,Jogging,2054012462000,3.6,13.59,7.43671,108.07022,1.0,0.5,0.5,0.7695405671307156,0.6535089378705101
5,Jogging,2054062267000,8.16,5.71,4.2086873,108.120025,1.0,0.5,0.5,0.7788514240553591,0.6599010052468675
5,Jogging,2054112347000,-1.61,-2.11,-0.95342433,108.170105,1.0,0.5,0.5,0.7785339016218248,0.6510455858017354
5,Jogging,2054172283000,-4.56,-0.65,-7.8589406,108.230041,1.0,0.5,0.5,0.7902452740779072,0.6640493505698677
5,Jogging,2054222240000,0.53,10.31,8.812365,108.279998,1.0,0.5,0.5,0.792732269616407,0.6673990334650167
5,Jogging,2054272289000,11.22,3.53,-6.3198414,108.330047,1.0,0.5,0.5,0.7808974419624352,0.6536769499630404
5,Jogging,2054322246000,8.5,10.73,2.4108016,108.380004,1.0,0.5,0.5,0.7727172341871632,0.6726795936622155
5,Jogging,2054372295000,12.68,15.24,9.997335,108.430053,1.0,0.5,0.5,0.7648547951112601,0.6628879661626651
5,Jogging,2054422253000,3.68,4.33,3.1054392,108.480011,1.0,0.5,0.5,0.7475069626204861,0.6705281969338108
5,Jogging,2054472301000,1.92,7.55,3.445948,108.530059,1.0,0.5,0.5,0.748197301663084,0.6754250844230248
5,Jogging,2054522228000,4.82,-0.15,-0.6537767,108.579986,1.0,0.5,0.5,0.7468017460264254,0.660998580175322
5,Jogging,2054572307000,0.34,1.54,-0.14982383,108.630065,1.0,0.5,0.5,0.741582552237951,0.6516001376224437
5,Jogging,2054622234000,11.3,17.69,-4.0588636,108.679992,1.0,0.5,0.5,0.7709945693303194,0.6480038855744455
5,Jogging,2054672314000,5.05,19.27,8.853226,108.730072,1.0,0.5,0.5,0.7628464941874855,0.6127020867771851
5,Jogging,2054722240000,7.44,14.6,8.539958,108.779998,1.0,0.5,0.5,0.7638834375966533,0.6129048920396125
5,Jogging,2054772289000,1.54,3.53,0.50395286,108.830047,1.0,0.5,0.5,0.7552763969767247,0.6396735977705609
5,Jogging,2054822246000,-2.49,-6.05,-1.4982382,108.880004,1.0,0.5,0.5,0.7502503476710304,0.6427464782389686
5,Jogging,2054872295000,-4.02,0.31,-7.43671,108.930053,1.0,0.5,0.5,0.7676540307057611,0.6271283200465027
5,Jogging,2054922253000,2.11,9.62,8.730643,108.980011,1.0,0.5,0.5,0.7697948817045177,0.6303768980821264
5,Jogging,2054972332000,5.67,16.47,-5.284695,109.03009,1.0,0.5,0.5,0.7560700229497102,0.6467907363818844
5,Jogging,2055022137000,12.83,9.58,7.014479,109.079895,1.0,0.5,0.5,0.7597607362315267,0.6363348792035174
5,Jogging,2055082165000,7.4,14.52,1.2258313,109.139923,1.0,0.5,0.5,0.7570593020696089,0.6308758528065679
5,Jogging,2055132305000,4.4,6.21,2.9556155,109.190063,1.0,0.5,0.5,0.7372089139535503,0.6182519709316041
5,Jogging,2055192242000,2.26,8.12,2.7921712,109.25,1.0,0.5,0.5,0.730113244858762,0.6398417938603779
5,Jogging,2055242321000,3.15,-1.8,-0.95342433,109.300079,1.0,0.5,0.5,0.7118729766910111,0.6186641936369486
5,Jogging,2055292339000,2.83,0.65,-1.879608,109.350097,1.0,0.5,0.5,0.692844365041781,0.6089003954029324
5,Jogging,2055352276000,10.27,19.53,-1.4165162,109.410034,1.0,0.5,0.5,0.6946518117126793,0.6134242674395031
5,Jogging,2055352276000,10.27,19.53,-1.4165162,109.410034,1.0,0.5,0.5,0.6945053291839324,0.6132633837729594
5,Jogging,2055412304000,4.52,15.85,6.851035,109.470062,1.0,0.5,0.5,0.6866180781378506,0.608395637517575
5,Jogging,2055462261000,6.74,9.7,2.3699405,109.520019,1.0,0.5,0.5,0.6890302476952158,0.6166375137140757
5,Jogging,2055512279000,-1.69,-6.09,-2.2609777,109.570037,1.0,0.5,0.5,0.6900512367502973,0.618915992298077
5,Jogging,2055562267000,-3.06,-5.09,-8.471856,109.620025,1.0,0.5,0.5,0.6899331233919785,0.6189530135837763
5,Jogging,2055612285000,1.04,9.43,8.771504,109.670043,1.0,0.5,0.5,0.6892135532401115,0.6164348507356816
5,Jogging,2055662304000,-1.08,9.34,-1.56634,109.720062,1.0,0.5,0.5,0.6693047714702712,0.6362515170306523
5,Jogging,2055712292000,14.25,12.68,-2.3018389,109.77005,1.0,0.5,0.5,0.6652483916132668,0.6337182743244416
5,Jogging,2055762279000,-0.65,8.01,4.903325,109.820037,1.0,0.5,0.5,0.665311483993935,0.6307082828313576
5,Jogging,2055812298000,17.54,17.27,7.504812,109.870056,1.0,0.5,0.5,0.6558206481079313,0.6133443326052013
5,Jogging,2055862285000,-0.23,3.49,3.445948,109.920043,1.0,0.5,0.5,0.6346952431840812,0.6527415667295211
5,Jogging,2055912304000,3.49,6.66,3.0237172,109.970062,1.0,0.5,0.5,0.6178757496877726,0.6298845884098752
5,Jogging,2055962261000,3.57,-3.11,0.42223078,110.020019,1.0,0.5,0.5,0.5993291849989708,0.6122781843885096
5,Jogging,2056012279000,1.18,5.83,-5.284695,110.070037,1.0,0.5,0.5,0.5940526381666029,0.6407848159868095
5,Jogging,2056062267000,10.92,19.57,3.405087,110.120025,1.0,0.5,0.5,0.585739718445903,0.6364158236087394
5,Jogging,2056112316000,4.44,16.44,5.8567495,110.170074,1.0,0.5,0.5,0.5817829298647833,0.6348655341194717
5,Jogging,2056162273000,6.78,10.88,6.2108784,110.220031,1.0,0.5,0.5,0.5798499374084072,0.6380028172795668
5,Upstairs,2467522259000,0.0,4.9,1.4982382,39.769989,0.0,0.5,0.0,0.5858727320986604,0.6369488062333093
5,Upstairs,2467572277000,0.76,6.93,3.636633,39.820007,0.0,0.5,0.0,0.5795083465937966,0.6132594827712988
5,Upstairs,2467622265000,2.56,8.66,6.6331096,39.869995,0.0,0.5,0.0,0.5731497824451152,0.5973716124242409
5,Upstairs,2467672283000,8.24,8.05,9.084772,39.920013,0.0,0.5,0.0,0.5675861138029973,0.6033544149615365
5,Upstairs,2467722271000,-1.12,13.91,4.862464,39.970001,0.0,0.5,0.0,0.5659896242609691,0.6001969155879631
5,Upstairs,2467772259000,-0.61,9.23,1.3756552,40.019989,0.0,0.5,0.0,0.567260924977331,0.5966893181625247
5,Upstairs,2467822277000,-0.04,6.82,1.56634,40.070007,0.0,0.5,0.0,0.5588249424286564,0.5806851239999984
5,Upstairs,2467872265000,3.34,10.76,-0.19068487,40.119995,0.0,0.5,0.0,0.5475666572806365,0.6325927762209392
5,Upstairs,2467922283000,0.95,5.52,-0.27240697,40.170013,0.0,0.5,0.0,0.519998887138618,0.5868731270800729
5,Upstairs,2467972301000,-0.46,7.31,0.61291564,40.220031,0.0,0.5,0.0,0.49247580961624543,0.5473564707877717
5,Upstairs,2468022259000,-0.95,8.96,0.14982383,40.269989,0.0,0.5,0.0,0.4866426184002633,0.5535853855149051
5,Upstairs,2468072277000,0.04,10.5,0.88532263,40.320007,0.0,0.5,0.0,0.49216806397302615,0.5691172933306652
5,Upstairs,2468122356000,1.57,10.73,1.879608,40.370086,0.0,0.5,0.0,0.48741414189341115,0.5674331751288582
5,Upstairs,2468172283000,1.65,13.48,1.4573772,40.420013,0.0,0.5,0.0,0.4874065347298759,0.568277574910175
5,Upstairs,2468222271000,1.18,13.63,2.7240696,40.470001,0.0,0.5,0.0,0.4872342326638696,0.5705427386385081
5,Upstairs,2468272259000,1.92,14.94,1.1849703,40.519989,0.0,0.5,0.0,0.49137472066467636,0.5835284742455046
5,Upstairs,2468322307000,-3.15,11.75,2.2201166,40.570037,0.0,0.5,0.0,0.47759503652318197,0.6015373729353679
5,Upstairs,2468372265000,-0.46,10.53,0.38136974,40.619995,0.0,0.5,0.0,0.47832990691145294,0.6342841414141313
5,Upstairs,2468422314000,0.0,10.31,-0.27240697,40.670044,0.0,0.5,0.0,0.4127962024529996,0.723704617642452
5,Upstairs,2468472271000,-3.06,8.12,-0.50395286,40.720001,0.0,0.5,0.0,0.4060982121996057,0.717408414509865
5,Upstairs,2468522289000,0.46,6.78,0.7218784,40.770019,0.0,0.5,0.0,0.4183594682720161,0.7194012824798721
5,Upstairs,2468572277000,-0.11,6.13,3.636633,40.820007,0.0,0.5,0.0,0.4203345299422475,0.7327314422514603
5,Upstairs,2468622326000,1.92,8.2,3.9090397,40.870056,0.0,0.5,0.0,0.4221960742833534,0.7587703949338603
5,Upstairs,2468672283000,3.15,7.27,7.0553403,40.920013,0.0,0.5,0.0,0.3823884681719948,0.7256882020172865
5,Upstairs,2468722271000,-0.04,3.91,4.6036777,40.970001,0.0,0.5,0.0,0.36477664165075574,0.7148126953794026
5,Upstairs,2468772259000,-1.38,15.24,2.2609777,41.019989,0.0,0.5,0.0,0.3631319531180102,0.7472996124859981
5,Upstairs,2468822338000,2.15,7.59,2.8738933,41.070068,0.0,0.5,0.0,0.3571643243915462,0.7473990107288935
5,Upstairs,2468882244000,3.91,11.65,0.61291564,41.129974,0.0,0.5,0.0,0.35503394159997437,0.7470270907290486
5,Upstairs,2468932201000,2.41,9.28,1.9885708,41.179931,0.0,0.5,0.0,0.35551089203333863,0.7482390695138338
5,Upstairs,2468982281000,-0.15,7.78,1.1441092,41.230011,0.0,0.5,0.0,0.35713947364396686,0.738428519568664
5,Upstairs,2469032207000,-1.18,6.85,0.53119355,41.279937,0.0,0.5,0.0,0.3584348724106243,0.7615720987009315
5,Upstairs,2469082287000,-0.19,7.78,0.95342433,41.330017,0.0,0.5,0.0,0.36113276202735306,0.767655110084867
5,Upstairs,2469132244000,0.76,9.66,1.0760075,41.379974,0.0,0.5,0.0,0.3595698809310954,0.777598106602472
5,Upstairs,2469182262000,2.56,13.95,3.336985,41.429992,0.0,0.5,0.0,0.360322307304568,0.780310651892763
5,Upstairs,2469232281000,3.72,14.9,4.3312707,41.480011,0.0,0.5,0.0,0.3523280951426799,0.7738490931018752
5,Upstairs,2469282299000,1.27,15.55,1.7297841,41.530029,0.0,0.5,0.0,0.3483496898770852,0.7713960311258464
5,Upstairs,2469332256000,-2.34,10.84,0.7218784,41.579986,0.0,0.5,0.0,0.35576188772286477,0.7632840216748056
5,Upstairs,2469382275000,0.0,10.27,1.4165162,41.630005,0.0,0.5,0.0,0.35583082814503614,0.7599158037809169
5,Upstairs,2469432201000,-1.27,9.19,-0.7218784,41.679931,0.0,0.5,0.0,0.3558305985579755,0.7615446067400032
5,Upstairs,2469482281000,-1.92,6.4,0.50395286,41.730011,0.0,0.5,0.0,0.35303480059357756,0.7567821228407807
5,Upstairs,2469532207000,1.31,6.44,0.46309182,41.779937,0.0,0.5,0.0,0.349510412467677,0.7493325804641839
5,Upstairs,2469582287000,0.42,7.74,3.6774938,41.830017,0.0,0.5,0.0,0.3425389770620073,0.746708444062593
5,Upstairs,2469632244000,3.79,9.0,3.255263,41.879974,0.0,0.5,0.0,0.34151143602898354,0.7477269178561831
5,Upstairs,2469682262000,2.26,10.31,8.240311,41.929992,0.0,0.5,0.0,0.34151005871498635,0.747675537284586
5,Upstairs,2469732250000,-0.38,17.16,3.0237172,41.97998,0.0,0.5,0.0,0.34223656826766446,0.7474663625405243
5,Upstairs,2469802349000,0.5,17.16,3.0237172,42.050079,0.0,0.5,0.0,0.3408901819058756,0.7435066865506643
5,Upstairs,2469852306000,2.34,6.02,2.8330324,42.100036,0.0,0.5,0.0,0.33545061087945566,0.7346721988527836
5,Upstairs,2469852306000,2.34,6.02,2.8330324,42.100036,0.0,0.5,0.0,0.33146677575119277,0.7319320699539948
5,Upstairs,2469952251000,-1.23,8.47,1.3075534,42.199981,0.0,0.5,0.0,0.3323471436978617,0.734430137675623
5,Upstairs,2470002514000,0.76,7.01,1.3075534,42.250244,0.0,0.5,0.0,0.3326718193281408,0.7407160999842033
5,Upstairs,2470002514000,0.76,7.01,1.3075534,42.250244,0.0,0.5,0.0,0.3247106481238902,0.7794890677380832
5,Upstairs,2470112224000,-0.65,10.8,1.1849703,42.359954,0.0,0.5,0.0,0.31991357911544743,0.8047330993274915
5,Upstairs,2470162243000,0.15,11.73,1.4165162,42.409973,0.0,0.5,0.0,0.3208841402331025,0.816948265715124
5,Upstairs,2470212200000,2.6,14.6,3.255263,42.45993,0.0,0.5,0.0,0.3232999422842349,0.8244821481606008
5,Upstairs,2470212200000,2.6,14.6,3.255263,42.45993,0.0,0.5,0.0,0.3230883948324773,0.8239756683883609
5,Upstairs,2470312237000,-2.14,13.25,1.1441092,42.559967,0.0,0.5,0.0,0.31948250901640746,0.8181611456428567
5,Upstairs,2470312237000,-2.14,13.25,1.1441092,42.559967,0.0,0.5,0.0,0.3133122637978963,0.8088096217818652
5,Upstairs,2470412212000,0.11,9.0,0.5720546,42.659942,0.0,0.5,0.0,0.30954069047543586,0.8083859993247373
5,Upstairs,2470412212000,0.11,9.0,0.5720546,42.659942,0.0,0.5,0.0,0.3087215948648779,0.8201233172457078
5,Upstairs,2659882275000,1.61,10.19,0.8036005,232.130005,0.0,0.5,0.5,0.3045818191349187,0.8107588019626234
